date,spot,vol_factor,0-3M,3M-6M,6M-1Y,1Y+,total_parallel,sum_buckets,interaction
2026-04-23,708.4500122070312,1.1026784484380412,0.0,381489.25189184956,-2556207.8598367632,2980953.4270633594,806234.8191184341,806234.8191184457,-1.1641532182693481e-08
2026-04-24,713.9400024414062,1.0888367912494974,0.0,346160.194528813,-2596768.5406014905,2942873.7619332387,692265.4158605379,692265.4158605612,-2.3283064365386963e-08
2026-04-27,715.1699829101562,1.0566696730520386,0.0,310375.0705788727,-2572196.181744593,2918930.369313201,657109.2581475154,657109.2581474804,3.4924596548080444e-08
2026-04-28,711.6900024414062,1.0327512636978466,0.0,309219.7837006068,-2521798.2714110403,2932704.2830866296,720125.795376231,720125.795376196,3.4924596548080444e-08
2026-04-29,711.5800170898438,1.0012980308443618,0.0,290688.7054431718,-2500504.43818121,2924774.5462228428,714958.8134848163,714958.8134848047,1.1641532182693481e-08
2026-04-30,718.6599731445312,1.0062540905034791,0.0,258075.07880993653,-2560816.5280531975,2877389.6727514686,574648.2235082076,574648.2235082076,0.0
2026-05-01,720.6500244140625,0.9783985020337665,0.0,233285.8897894621,-2559382.5459822663,2856618.8466942287,530522.1905014128,530522.1905014245,-1.1641532182693481e-08
2026-05-04,718.010009765625,0.9536569768396129,0.0,213355.0724353525,-2503804.6757163946,2855898.678916367,565449.075635313,565449.0756353247,-1.1641532182693481e-08
2026-05-05,723.77001953125,0.9489762150010277,0.0,184923.43599757878,-2542316.7466818355,2812054.0730014443,454660.7623171876,454660.7623171876,0.0
2026-05-06,733.8300170898438,0.9913642537119053,0.0,164995.79522436252,-2608289.024367463,2748956.3513500383,305663.1222069496,305663.122206938,1.1641532182693481e-08
2026-05-07,731.5800170898438,0.9646654238417333,0.0,154603.6313467077,-2581156.605734001,2754477.8676284477,327924.8932411312,327924.8932411545,-2.3283064365386963e-08
2026-05-08,737.6199951171875,0.9607792001743725,0.0,130729.93562696502,-2600253.47915343,2708918.819880369,239395.27635390405,239395.27635390405,0.0
2026-05-11,739.2999877929688,0.9334948211605809,0.0,106272.21748186275,-2579162.402351224,2678425.0266300165,205534.8417606554,205534.8417606554,0.0
2026-05-12,738.1799926757812,0.9059645594567363,0.0,94958.43631690368,-2560479.9548868323,2675419.6720740176,209898.15350407735,209898.153504089,-1.1641532182693481e-08
2026-05-13,742.3099975585938,0.890948362231998,0.0,77369.65678798733,-2564353.65470245,2639139.992122492,152155.994208029,152155.994208029,0.0
2026-05-14,748.1699829101562,0.889035692527527,0.0,62770.13969102409,-2571428.071755264,2594456.113472488,85798.18140825955,85798.18140824791,1.1641532182693481e-08
2026-05-15,739.1699829101562,0.9207153544014057,0.0,87966.66480833665,-2547585.878294171,2660597.516251658,200978.30276581226,200978.3027658239,-1.1641532182693481e-08
2026-05-18,738.6500244140625,0.89286500363277,0.0,67968.39022713248,-2516409.4849603483,2646681.174107094,198240.07937387796,198240.07937387796,0.0
2026-05-19,733.72998046875,0.8839233077452653,0.0,70752.89121537935,-2482747.718461172,2674279.4566577184,262284.6294119372,262284.62941192556,1.1641532182693481e-08
2026-05-20,741.25,0.8993370789365365,0.0,58331.38552212622,-2514209.213786456,2622362.2406520997,166484.41238777013,166484.41238777013,0.0
2026-05-21,742.719970703125,0.8735478921123644,0.0,43091.2848232314,-2505823.9414754207,2599276.0900418623,136543.43338968465,136543.433389673,1.1641532182693481e-08
2026-05-22,745.6400146484375,0.8534124069163068,0.0,28170.870392164215,-2502221.6648295755,2568847.2269628663,94796.43252545502,94796.43252545502,0.0
2026-05-26,750.5900268554688,0.8461244852380826,0.0,6147.447003598791,-2483220.0491235126,2514309.622444492,37237.02032457804,37237.02032457804,0.0
2026-05-27,750.4600219726562,0.820361204512779,0.0,-5361.891405459028,-2469335.1572273998,2503443.421102257,28746.37246938655,28746.372469398193,-1.1641532182693481e-08
2026-05-28,754.5999755859375,0.8088630325661373,0.0,-15841.478042304516,-2464533.5687995073,2465530.881788896,-14844.165052915923,-14844.165052915923,0.0
2026-05-29,756.47998046875,0.7870401635698328,0.0,-26920.148176315706,-2453048.4703405527,2441250.992859481,-38717.62565738754,-38717.62565738754,0.0
2026-06-01,758.5399780273438,0.7665217468664779,0.0,-42873.7158330041,-2427508.2656563143,2403854.761965596,-66527.21952371066,-66527.2195237223,1.1641532182693481e-08
2026-06-02,759.5700073242188,0.7440559642921656,0.0,-52438.63738630898,-2414567.491313012,2384974.538336287,-82031.5903630224,-82031.59036303405,1.1641532182693481e-08
2026-06-03,754.239990234375,0.7455660224653962,0.0,-53036.784785822965,-2406117.579934164,2419436.054261122,-39718.31045886502,-39718.31045886502,0.0
2026-06-04,757.0900268554688,0.7298564255067544,0.0,-61371.72169960104,-2396811.8795921444,2389285.6077806675,-68897.99351107795,-68897.99351107795,0.0
2026-06-05,737.5499877929688,0.9948622355758425,0.0,32748.76106537413,-2410579.461428756,2595775.387832371,217944.68746901257,217944.6874689893,2.3283064365386963e-08
2026-06-08,739.219970703125,0.9664493204654884,0.0,3086.033995321486,-2387879.9597278005,2564147.276019305,179353.35028680274,179353.35028682603,-2.3283064365386963e-08
2026-06-09,737.0499877929688,0.9403000451207743,0.0,-8722.280356171541,-2362690.861686517,2568048.27620734,196635.13416466303,196635.1341646514,1.1641532182693481e-08
2026-06-10,725.4299926757812,1.0058470815792222,0.0,25803.03571668919,-2296315.0267824647,2658391.427973169,387879.4369073934,387879.4369073934,0.0
2026-06-11,737.760009765625,1.0743319140797931,0.0,21101.072648284025,-2387300.211373996,2586435.126077349,220235.98735163687,220235.98735163687,0.0
2026-06-12,741.75,1.0515440063076489,0.0,2015.0999610428698,-2390259.6942417673,2550245.170221047,162000.5759403226,162000.5759403226,0.0
2026-06-15,754.8300170898438,1.1215813301775042,0.0,-11313.531355326995,-2414141.9294345425,2466873.826500494,41418.365710624494,41418.365710624494,0.0
2026-06-16,750.3300170898438,1.0991086955344154,0.0,-19155.798070249148,-2395491.585128347,2485562.375523732,70914.99232514761,70914.99232513597,1.1641532182693481e-08
2026-06-17,740.9600219726562,1.1173641082669292,0.0,-9316.394881089218,180440.88025697274,0.0,171124.48537588352,171124.48537588352,0.0
2026-06-18,746.739990234375,1.1030760083459459,0.0,-27015.250599139836,125688.1007750053,0.0,98672.85017588874,98672.85017586546,2.3283064365386963e-08
2026-06-22,744.3900146484375,1.072788715086144,956398.6939369934,-2812345.7232292276,1955796.7306634178,0.0,99849.7013712069,99849.70137118362,2.3283064365386963e-08
2026-06-23,733.5800170898438,1.1112489538293286,1060436.7504618363,-2990522.2725339234,2170456.5142027335,0.0,240370.99213063484,240370.99213064648,-1.1641532182693481e-08
2026-06-24,733.239990234375,1.077467177492995,1022883.7906855624,-2951017.4890030874,2161645.949345117,0.0,233512.25102760363,233512.251027592,1.1641532182693481e-08
2026-06-25,734.2999877929688,1.045357328995732,974052.829664899,-2891249.565672362,2125547.6478358964,0.0,208350.91182843316,208350.91182843316,0.0
2026-06-26,728.989990234375,1.031929675819939,995751.0872426676,-2946639.0153581044,2234233.1050869543,0.0,283345.1769715175,283345.1769715175,0.0
2026-06-29,741.0,1.0917701122234806,889914.3469733652,-2765356.3418287085,1994671.191970131,0.0,119229.19711481081,119229.19711478753,2.3283064365386963e-08
2026-06-30,746.77001953125,1.0786454269762407,820280.3646185901,-2649975.8407775895,1873743.0650752154,0.0,44047.588916216046,44047.588916216046,0.0
2026-07-01,745.760009765625,1.046411728368537,789493.431783584,-2619592.645062413,1875590.2257987182,0.0,45491.012519889046,45491.012519889046,0.0
2026-07-02,744.780029296875,1.0151430986572083,758900.1331187552,-2589218.945009669,1877903.2735774643,0.0,47584.46168657392,47584.46168655064,2.3283064365386963e-08
2026-07-06,751.280029296875,1.0112812388206673,649511.8026445154,-2421730.785418127,1739317.594813148,0.0,-32901.387960475404,-32901.38796046376,-1.1641532182693481e-08
2026-07-07,747.7100219726562,0.9887140925723652,640950.9794736397,-2431713.7066545547,1780166.3315081154,0.0,-10596.39567277627,-10596.395672799554,2.3283064365386963e-08
2026-07-08,745.4000244140625,0.9621589623822671,621843.9306130866,-2421907.3392577004,1804265.877660748,0.0,4202.469016134273,4202.469016134273,0.0
2026-07-09,751.7100219726562,0.9597017866625696,565648.1799416477,-2312298.0008263607,1689718.01106598,0.0,-56931.80981873302,-56931.80981873302,0.0
2026-07-10,754.9500122070312,0.9375477874513015,517172.3929221742,-2225744.7067155386,1616134.554891428,0.0,-92437.75890191318,-92437.75890193647,2.3283064365386963e-08
2026-07-13,749.1699829101562,0.9319353827066167,510999.0861352533,-2246809.587326669,1692650.1999832108,0.0,-43160.30120818177,-43160.301208205055,2.3283064365386963e-08
2026-07-14,751.8300170898438,0.9085033202641566,469664.87261027796,-2167686.661481869,1629963.273039437,0.0,-68058.51583215408,-68058.51583215408,0.0
2026-07-15,754.8099975585938,0.8871570598128249,429646.1516112555,-2085693.729661568,1561951.0469419416,0.0,-94096.53110838262,-94096.53110837098,-1.1641532182693481e-08
2026-07-16,750.719970703125,0.8723182308833198,429390.6256808201,-2108980.18205422,1617922.4539710558,0.0,-61667.10240235552,-61667.10240234388,-1.1641532182693481e-08
2026-07-17,743.2899780273438,0.8865896283036331,-240893.83130784845,-1506720.1796710026,1763481.9334152737,0.0,15867.922436422668,15867.922436422668,0.0
2026-07-20,742.0900268554688,0.8606658688089585,-252839.6612344426,-1476598.5225173878,1759743.62469021,0.0,30305.440938379616,30305.440938379616,0.0
2026-07-21,748.280029296875,0.8635116698005724,-246462.902848667,-1416350.300693442,1627019.5096822223,0.0,-35793.69385991013,-35793.693859886844,-2.3283064365386963e-08
2026-07-22,747.4099731445312,0.8377835894602709,-251063.44397770008,-1400187.0893686893,1621217.4471024307,0.0,-30033.086243958678,-30033.086243958678,0.0
2026-07-23,738.1799926757812,0.877613705497094,-264075.583272276,-1487939.3721127184,1826649.974057509,0.0,74635.0186725147,74635.0186725147,0.0
2026-07-24,738.9299926757812,0.8513113580680285,-267682.9013440991,-1458935.4001727188,1790536.2926602946,0.0,63917.991143476684,63917.991143476684,0.0
2026-07-27,739.0900268554688,0.8253973024567123,-275681.90404000925,-1416551.4827350038,1759147.4091731478,0.0,66914.0223981347,66914.0223981347,0.0
2026-07-28,740.8599853515625,0.8028049862230512,-274487.45686167385,-1380976.4397670282,1705808.2979643252,0.0,50344.401335623115,50344.401335623115,0.0
2026-07-29,729.4600219726562,0.8819385026943499,-297812.67713754205,-1513309.5690688584,2037671.012607799,0.0,226548.76640142174,226548.76640139846,2.3283064365386963e-08
2026-07-30,741.6900024414062,0.963779182662826,-275246.1995454505,-1439745.2468129573,1775140.240139293,0.0,60148.79378089681,60148.79378088517,1.1641532182693481e-08
2026-07-31,747.030029296875,0.9539119901886585,-269126.9204445183,-1381640.7596379868,1655256.960557343,0.0,4489.280474849511,4489.280474837869,1.1641532182693481e-08
2026-08-03,757.6699829101562,0.9992015001556335,-257565.98164417082,-1292035.8592692297,1476461.4198044874,0.0,-73140.42110888986,-73140.42110891314,2.3283064365386963e-08
2026-08-04,771.3300170898438,1.0802109314692898,-240138.88108443934,-1224754.4086398557,1330836.6415141732,0.0,-134056.64821012178,-134056.64821012178,0.0
2026-08-05,769.7899780273438,1.0486663898534387,-242295.49689928535,-1209250.9822465712,1323670.6122208387,0.0,-127875.86692499463,-127875.86692501791,2.3283064365386963e-08
2026-08-06,768.5599975585938,1.0176187964798336,-243169.52424929477,-1191405.773308617,1312077.103278914,0.0,-122498.19427902112,-122498.19427899783,-2.3283064365386963e-08
2026-08-07,773.260009765625,1.0,-233581.2410862418,-1139434.6851299284,1238101.2795048882,0.0,-134914.64671128197,-134914.64671128197,0.0
